;data;denominazione_regione;ricoverati_con_sintomi;terapia_intensiva;totale_ospedalizzati;isolamento_domiciliare;totale_positivi;variazione_totale_positivi;nuovi_positivi;dimessi_guariti;deceduti;casi_da_sospetto_diagnostico;casi_da_screening;totale_casi;tamponi;casi_testati;nuovi_tamponi;nuovi_casi_testati;nuovi_deceduti
1898;2020-05-20;Emilia-Romagna;626;96;722;4376;5098;-232;50;18258;4008;0.0;0.0;27364;274362;171903.0;6162;3536.0;11
1899;2020-05-21;Emilia-Romagna;592;92;684;4242;4926;-172;53;18466;4025;0.0;0.0;27417;278917;174485.0;4555;2582.0;17
1900;2020-05-22;Emilia-Romagna;552;89;641;4089;4730;-196;53;18703;4037;0.0;0.0;27470;282857;176464.0;3940;1979.0;12
1901;2020-05-23;Emilia-Romagna;524;84;608;3962;4570;-160;43;18896;4047;0.0;0.0;27513;287382;179022.0;4525;2558.0;10
1902;2020-05-24;Emilia-Romagna;519;83;602;3855;4457;-113;45;19046;4055;0.0;0.0;27558;291876;182002.0;4494;2980.0;8
1903;2020-05-25;Emilia-Romagna;514;82;596;3763;4359;-98;29;19160;4068;0.0;0.0;27587;294181;183187.0;2305;1185.0;13
1904;2020-05-26;Emilia-Romagna;493;80;573;3573;4146;-213;24;19389;4076;0.0;0.0;27611;297854;185125.0;3673;1938.0;8
1905;2020-05-27;Emilia-Romagna;459;78;537;3461;3998;-148;16;19546;4083;0.0;0.0;27627;301568;186933.0;3714;1808.0;7
1906;2020-05-28;Emilia-Romagna;449;77;526;3224;3750;-248;74;19857;4094;0.0;0.0;27701;310696;191112.0;9128;4179.0;11
1907;2020-05-29;Emilia-Romagna;429;76;505;3059;3564;-186;38;20073;4102;0.0;0.0;27739;316909;193318.0;6213;2206.0;8
1908;2020-05-30;Emilia-Romagna;398;65;463;2816;3279;-285;20;20373;4107;0.0;0.0;27759;321373;195492.0;4464;2174.0;5
1909;2020-05-31;Emilia-Romagna;393;57;450;2713;3163;-116;31;20513;4114;0.0;0.0;27790;325482;197423.0;4109;1931.0;7
1910;2020-06-01;Emilia-Romagna;383;54;437;2631;3068;-95;19;20617;4124;0.0;0.0;27809;329358;198884.0;3876;1461.0;10
1911;2020-06-02;Emilia-Romagna;358;50;408;2504;2912;-156;19;20780;4136;0.0;0.0;27828;333629;201267.0;4271;2383.0;12
1912;2020-06-03;Emilia-Romagna;342;50;392;2447;2839;-73;14;20856;4147;0.0;0.0;27842;336630;202506.0;3001;1239.0;11
1913;2020-06-04;Emilia-Romagna;320;49;369;2319;2688;-151;18;21018;4154;0.0;0.0;27860;341710;204614.0;5080;2108.0;7
1914;2020-06-05;Emilia-Romagna;281;38;319;2193;2512;-176;17;21198;4167;0.0;0.0;27877;347146;207533.0;5436;2919.0;13
1915;2020-06-06;Emilia-Romagna;256;35;291;2125;2416;-96;17;21307;4171;0.0;0.0;27894;351146;210719.0;4000;3186.0;4
1916;2020-06-07;Emilia-Romagna;245;32;277;2051;2328;-88;14;21405;4175;0.0;0.0;27908;355952;213979.0;4806;3260.0;4
1917;2020-06-08;Emilia-Romagna;239;31;270;2012;2282;-46;20;21467;4179;0.0;0.0;27928;360962;215416.0;5010;1437.0;4
1918;2020-06-09;Emilia-Romagna;226;31;257;1899;2156;-126;18;21605;4185;0.0;0.0;27946;367485;218890.0;6523;3474.0;6
1919;2020-06-10;Emilia-Romagna;228;25;253;1808;2061;-95;24;21717;4192;0.0;0.0;27970;375278;223413.0;7793;4523.0;7
1920;2020-06-11;Emilia-Romagna;216;18;234;1766;2000;-61;25;21803;4192;0.0;0.0;27995;385220;227500.0;9942;4087.0;0
1921;2020-06-12;Emilia-Romagna;200;17;217;1600;1817;-183;33;22015;4196;0.0;0.0;28028;393539;231752.0;8319;4252.0;4
1922;2020-06-13;Emilia-Romagna;192;15;207;1520;1727;-90;28;22130;4199;0.0;0.0;28056;400902;237236.0;7363;5484.0;3
1923;2020-06-14;Emilia-Romagna;192;14;206;1431;1637;-90;17;22232;4204;0.0;0.0;28073;407039;241833.0;6137;4597.0;5
1924;2020-06-15;Emilia-Romagna;188;13;201;1299;1500;-137;11;22377;4207;0.0;0.0;28084;410984;244630.0;3945;2797.0;3
1925;2020-06-16;Emilia-Romagna;180;11;191;1214;1405;-95;13;22483;4209;0.0;0.0;28097;417184;247911.0;6200;3281.0;2
1926;2020-06-17;Emilia-Romagna;173;11;184;1161;1345;-60;14;22551;4215;0.0;0.0;28111;426730;252139.0;9546;4228.0;6
1927;2020-06-18;Emilia-Romagna;159;11;170;1111;1281;-64;32;22643;4219;0.0;0.0;28143;435351;256490.0;8621;4351.0;4
1928;2020-06-19;Emilia-Romagna;145;11;156;1063;1219;-62;27;22727;4224;0.0;0.0;28170;443301;261017.0;7950;4527.0;5
1929;2020-06-20;Emilia-Romagna;140;11;151;1056;1207;-12;28;22761;4230;0.0;0.0;28198;449616;266062.0;6315;5045.0;6
1930;2020-06-21;Emilia-Romagna;131;12;143;1029;1172;-35;23;22818;4231;0.0;0.0;28221;453854;270279.0;4238;4217.0;1
1931;2020-06-22;Emilia-Romagna;129;12;141;1013;1154;-18;22;22854;4235;0.0;0.0;28243;455992;271706.0;2138;1427.0;4
1932;2020-06-23;Emilia-Romagna;121;12;133;956;1089;-65;17;22935;4236;0.0;0.0;28260;460600;273800.0;4608;2094.0;1
1933;2020-06-24;Emilia-Romagna;117;12;129;945;1074;-15;44;22985;4245;0.0;0.0;28304;466612;277700.0;6012;3900.0;9
1934;2020-06-25;Emilia-Romagna;114;11;125;943;1068;-6;47;23034;4249;27949.0;402.0;28351;474450;282325.0;7838;4625.0;4
1935;2020-06-26;Emilia-Romagna;109;12;121;923;1044;-24;46;23097;4252;27944.0;449.0;28393;478941;285701.0;4491;3376.0;3
1936;2020-06-27;Emilia-Romagna;106;11;117;924;1041;-3;42;23142;4252;27951.0;484.0;28435;483309;288719.0;4368;3018.0;0
1937;2020-06-28;Emilia-Romagna;108;12;120;922;1042;1;21;23161;4253;27956.0;500.0;28456;486730;291041.0;3421;2322.0;1
1938;2020-06-29;Emilia-Romagna;111;12;123;909;1032;-10;16;23185;4255;27961.0;511.0;28472;489451;292851.0;2721;1810.0;2
1939;2020-06-30;Emilia-Romagna;108;12;120;890;1010;-22;20;23222;4260;27965.0;527.0;28492;495544;296112.0;6093;3261.0;5
1940;2020-07-01;Emilia-Romagna;104;10;114;888;1002;-8;16;23242;4264;27970.0;538.0;28508;499426;298840.0;3882;2728.0;4
1941;2020-07-02;Emilia-Romagna;96;9;105;898;1003;1;27;23267;4265;27981.0;554.0;28535;504288;301588.0;4862;2748.0;1
1942;2020-07-03;Emilia-Romagna;87;9;96;915;1011;8;27;23284;4267;27990.0;572.0;28562;508691;304202.0;4403;2614.0;2
1943;2020-07-04;Emilia-Romagna;88;8;96;941;1037;26;51;23309;4267;28001.0;612.0;28613;514204;307615.0;5513;3413.0;0
1944;2020-07-05;Emilia-Romagna;88;9;97;932;1029;-8;24;23340;4268;28012.0;625.0;28637;517215;309970.0;3011;2355.0;1
1945;2020-07-06;Emilia-Romagna;90;9;99;965;1064;35;38;23343;4268;28017.0;658.0;28675;519586;311431.0;2371;1461.0;0
1946;2020-07-07;Emilia-Romagna;98;10;108;952;1060;-4;31;23377;4269;28028.0;678.0;28706;526212;314717.0;6626;3286.0;1
1947;2020-07-08;Emilia-Romagna;99;10;109;962;1071;11;49;23415;4269;28041.0;714.0;28755;531089;317517.0;4877;2800.0;0
1948;2020-07-09;Emilia-Romagna;96;10;106;960;1066;-5;29;23434;4269;28038.0;731.0;28769;536432;320516.0;5343;2999.0;0
1949;2020-07-10;Emilia-Romagna;96;10;106;1007;1113;47;53;23440;4269;28050.0;772.0;28822;540614;322910.0;4182;2394.0;0
1950;2020-07-11;Emilia-Romagna;93;10;103;1016;1119;6;47;23481;4269;28068.0;801.0;28869;544888;325438.0;4274;2528.0;0
1951;2020-07-12;Emilia-Romagna;93;10;103;1077;1180;61;71;23491;4269;28091.0;849.0;28940;547863;327651.0;2975;2213.0;0
1952;2020-07-13;Emilia-Romagna;93;9;102;1091;1193;13;18;23496;4269;28096.0;862.0;28958;549870;328603.0;2007;952.0;0
1953;2020-07-14;Emilia-Romagna;93;9;102;1087;1189;-4;13;23511;4271;28103.0;868.0;28971;554781;330870.0;4911;2267.0;2
1954;2020-07-15;Emilia-Romagna;88;9;97;1073;1170;-19;18;23548;4271;28112.0;877.0;28989;558766;333415.0;3985;2545.0;0
1955;2020-07-16;Emilia-Romagna;88;9;97;1101;1198;28;46;23566;4271;28128.0;907.0;29035;563225;336154.0;4459;2739.0;0
1956;2020-07-17;Emilia-Romagna;87;8;95;1133;1228;30;54;23586;4273;28151.0;936.0;29087;568779;339384.0;5554;3230.0;2
1957;2020-07-18;Emilia-Romagna;85;8;93;1141;1234;6;40;23619;4274;28166.0;961.0;29127;573554;342592.0;4775;3208.0;1
1958;2020-07-19;Emilia-Romagna;81;8;89;1177;1266;32;51;23638;4274;28175.0;1003.0;29178;576284;344582.0;2730;1990.0;0
1959;2020-07-20;Emilia-Romagna;91;6;97;1201;1298;32;42;23645;4277;28190.0;1030.0;29220;578586;346535.0;2302;1953.0;3
1960;2020-07-21;Emilia-Romagna;85;6;91;1206;1297;-1;18;23662;4279;28196.0;1042.0;29238;583968;349522.0;5382;2987.0;2
1961;2020-07-22;Emilia-Romagna;81;7;88;1237;1325;28;57;23689;4281;28212.0;1083.0;29295;591704;352794.0;7736;3272.0;2
1962;2020-07-23;Emilia-Romagna;79;6;85;1265;1350;25;55;23719;4281;28235.0;1115.0;29350;597289;357173.0;5585;4379.0;0
1963;2020-02-24;Abruzzo;0;0;0;0;0;0;0;0;0;0.0;0.0;0;5;0.0;5;0.0;0
1964;2020-02-25;Abruzzo;0;0;0;0;0;0;0;0;0;0.0;0.0;0;5;0.0;0;0.0;0
1965;2020-02-26;Abruzzo;0;0;0;0;0;0;0;0;0;0.0;0.0;0;13;0.0;8;0.0;0
1966;2020-02-27;Abruzzo;1;0;1;0;1;1;1;0;0;0.0;0.0;1;33;0.0;20;0.0;0
1967;2020-02-28;Abruzzo;1;0;1;0;1;0;0;0;0;0.0;0.0;1;33;0.0;0;0.0;0
1968;2020-02-29;Abruzzo;2;0;2;0;2;1;1;0;0;0.0;0.0;2;43;0.0;10;0.0;0
1969;2020-03-01;Abruzzo;3;0;3;2;5;3;3;0;0;0.0;0.0;5;52;0.0;9;0.0;0
1970;2020-03-02;Abruzzo;3;0;3;2;5;0;0;0;0;0.0;0.0;5;52;0.0;0;0.0;0
1971;2020-03-03;Abruzzo;5;0;5;1;6;1;1;0;0;0.0;0.0;6;52;0.0;0;0.0;0
1972;2020-03-04;Abruzzo;7;0;7;0;7;1;1;0;0;0.0;0.0;7;85;0.0;33;0.0;0
1973;2020-03-05;Abruzzo;8;0;8;0;8;1;1;0;0;0.0;0.0;8;96;0.0;11;0.0;0
1974;2020-03-06;Abruzzo;9;0;9;0;9;1;1;0;0;0.0;0.0;9;96;0.0;0;0.0;0
1975;2020-03-07;Abruzzo;11;0;11;0;11;2;2;0;0;0.0;0.0;11;123;0.0;27;0.0;0
1976;2020-03-08;Abruzzo;14;0;14;3;17;6;6;0;0;0.0;0.0;17;163;0.0;40;0.0;0
1977;2020-03-09;Abruzzo;25;0;25;5;30;13;13;0;0;0.0;0.0;30;237;0.0;74;0.0;0
1978;2020-03-10;Abruzzo;17;9;26;11;37;7;8;0;1;0.0;0.0;38;310;0.0;73;0.0;1
1979;2020-03-11;Abruzzo;17;9;26;11;37;0;0;0;1;0.0;0.0;38;310;0.0;0;0.0;0
1980;2020-03-12;Abruzzo;47;12;59;19;78;41;46;4;2;0.0;0.0;84;867;0.0;557;0.0;1
1981;2020-03-13;Abruzzo;42;14;56;27;83;5;5;4;2;0.0;0.0;89;958;0.0;91;0.0;0
1982;2020-03-14;Abruzzo;51;14;65;41;106;23;23;4;2;0.0;0.0;112;1232;0.0;274;0.0;0
1983;2020-03-15;Abruzzo;72;28;100;28;128;22;25;6;3;0.0;0.0;137;1419;0.0;187;0.0;1
1984;2020-03-16;Abruzzo;71;37;108;57;165;37;39;7;4;0.0;0.0;176;1533;0.0;114;0.0;1
1985;2020-03-17;Abruzzo;94;32;126;90;216;51;53;7;6;0.0;0.0;229;1688;0.0;155;0.0;2
1986;2020-03-18;Abruzzo;99;41;140;109;249;33;34;7;7;0.0;0.0;263;2054;0.0;366;0.0;1
1987;2020-03-19;Abruzzo;181;47;228;138;366;117;122;8;11;0.0;0.0;385;2409;0.0;355;0.0;4
1988;2020-03-20;Abruzzo;190;48;238;184;422;56;64;10;17;0.0;0.0;449;2695;0.0;286;0.0;6
1989;2020-03-21;Abruzzo;185;44;229;265;494;72;80;13;22;0.0;0.0;529;3035;0.0;340;0.0;5
1990;2020-03-22;Abruzzo;218;49;267;272;539;45;58;15;33;0.0;0.0;587;3375;0.0;340;0.0;11
1991;2020-03-23;Abruzzo;228;52;280;325;605;66;76;20;38;0.0;0.0;663;3674;0.0;299;0.0;5
1992;2020-03-24;Abruzzo;234;57;291;331;622;17;26;21;46;0.0;0.0;689;4294;0.0;620;0.0;8
1993;2020-03-25;Abruzzo;248;59;307;431;738;116;124;23;52;0.0;0.0;813;4982;0.0;688;0.0;6
1994;2020-03-26;Abruzzo;280;64;344;516;860;122;133;23;63;0.0;0.0;946;5488;0.0;506;0.0;11
1995;2020-03-27;Abruzzo;289;71;360;565;925;65;71;24;68;0.0;0.0;1017;6109;0.0;621;0.0;5
1996;2020-03-28;Abruzzo;311;70;381;646;1027;102;116;30;76;0.0;0.0;1133;7003;0.0;894;0.0;8
1997;2020-03-29;Abruzzo;329;68;397;772;1169;142;160;36;88;0.0;0.0;1293;7730;0.0;727;0.0;12
1998;2020-03-30;Abruzzo;322;69;391;778;1169;0;52;74;102;0.0;0.0;1345;7948;0.0;218;0.0;14
1999;2020-03-31;Abruzzo;335;73;408;783;1191;22;56;95;115;0.0;0.0;1401;8758;0.0;810;0.0;13
2000;2020-04-01;Abruzzo;342;71;413;798;1211;20;35;102;123;0.0;0.0;1436;9610;0.0;852;0.0;8
2001;2020-04-02;Abruzzo;341;75;416;835;1251;40;61;113;133;0.0;0.0;1497;10647;0.0;1037;0.0;10
2002;2020-04-03;Abruzzo;361;76;437;864;1301;50;66;116;146;0.0;0.0;1563;11890;0.0;1243;0.0;13
2003;2020-04-04;Abruzzo;354;71;425;931;1356;55;65;119;153;0.0;0.0;1628;12837;0.0;947;0.0;7
2004;2020-04-05;Abruzzo;347;67;414;1006;1420;64;75;125;158;0.0;0.0;1703;13598;0.0;761;0.0;5
2005;2020-04-06;Abruzzo;340;66;406;1019;1425;5;18;127;169;0.0;0.0;1721;14198;0.0;600;0.0;11
2006;2020-04-07;Abruzzo;337;67;404;1087;1491;66;78;136;172;0.0;0.0;1799;14904;0.0;706;0.0;3
2007;2020-04-08;Abruzzo;331;62;393;1141;1534;43;60;146;179;0.0;0.0;1859;15846;0.0;942;0.0;7
2008;2020-04-09;Abruzzo;306;57;363;1203;1566;32;72;171;194;0.0;0.0;1931;16847;0.0;1001;0.0;15
2009;2020-04-10;Abruzzo;305;53;358;1277;1635;69;83;181;198;0.0;0.0;2014;18088;0.0;1241;0.0;4
2010;2020-04-11;Abruzzo;315;54;369;1355;1724;89;106;190;206;0.0;0.0;2120;19441;0.0;1353;0.0;8
2011;2020-04-12;Abruzzo;346;54;400;1342;1742;18;40;206;212;0.0;0.0;2160;20594;0.0;1153;0.0;6
2012;2020-04-13;Abruzzo;351;54;405;1373;1778;36;53;211;224;0.0;0.0;2213;20667;0.0;73;0.0;12
2013;2020-04-14;Abruzzo;345;52;397;1403;1800;22;32;213;232;0.0;0.0;2245;20935;0.0;268;0.0;8
2014;2020-04-15;Abruzzo;341;44;385;1425;1810;10;29;224;240;0.0;0.0;2274;22500;0.0;1565;0.0;8
2015;2020-04-16;Abruzzo;324;42;366;1484;1850;40;72;253;243;0.0;0.0;2346;23786;0.0;1286;0.0;3
2016;2020-04-17;Abruzzo;319;43;362;1580;1942;92;97;255;246;0.0;0.0;2443;25436;0.0;1650;0.0;3
2017;2020-04-18;Abruzzo;321;41;362;1609;1971;29;44;263;253;0.0;0.0;2487;27016;0.0;1580;0.0;7
2018;2020-04-19;Abruzzo;317;40;357;1630;1987;16;34;276;258;0.0;0.0;2521;27791;22424.0;775;22424.0;5
2019;2020-04-20;Abruzzo;320;38;358;1704;2062;75;91;287;263;0.0;0.0;2612;27942;22552.0;151;128.0;5
2020;2020-04-21;Abruzzo;318;35;353;1714;2067;5;55;329;271;0.0;0.0;2667;29906;23901.0;1964;1349.0;8
2021;2020-04-22;Abruzzo;309;35;344;1764;2108;41;66;349;276;0.0;0.0;2733;30348;24317.0;442;416.0;5
2022;2020-04-23;Abruzzo;322;31;353;1747;2100;-8;52;405;280;0.0;0.0;2785;31187;24751.0;839;434.0;4
2023;2020-04-24;Abruzzo;327;28;355;1724;2079;-21;18;438;286;0.0;0.0;2803;32397;25397.0;1210;646.0;6
2024;2020-04-25;Abruzzo;323;26;349;1712;2061;-18;29;478;293;0.0;0.0;2832;33624;25959.0;1227;562.0;7
2025;2020-04-26;Abruzzo;324;24;348;1720;2068;7;27;496;295;0.0;0.0;2859;33820;26184.0;196;225.0;2
2026;2020-04-27;Abruzzo;328;23;351;1679;2030;-38;15;545;299;0.0;0.0;2874;34176;26443.0;356;259.0;4
2027;2020-04-28;Abruzzo;312;21;333;1657;1990;-40;25;599;310;0.0;0.0;2899;35356;27054.0;1180;611.0;11
2028;2020-04-29;Abruzzo;309;19;328;1648;1976;-14;24;632;315;0.0;0.0;2923;36614;27703.0;1258;649.0;5
2029;2020-04-30;Abruzzo;306;16;322;1593;1915;-61;7;695;320;0.0;0.0;2930;37996;28351.0;1382;648.0;5
2030;2020-05-01;Abruzzo;297;16;313;1598;1911;-4;18;713;324;0.0;0.0;2948;39385;29024.0;1389;673.0;4
2031;2020-05-02;Abruzzo;303;16;319;1560;1879;-32;16;758;327;0.0;0.0;2964;39916;29308.0;531;284.0;3
2032;2020-05-03;Abruzzo;300;16;316;1552;1868;-11;32;798;330;0.0;0.0;2996;40699;29788.0;783;480.0;3
2033;2020-05-04;Abruzzo;301;15;316;1521;1837;-31;4;831;332;0.0;0.0;3000;41108;30047.0;409;259.0;2
2034;2020-05-05;Abruzzo;289;11;300;1509;1809;-28;25;881;335;0.0;0.0;3025;42489;30835.0;1381;788.0;3
2035;2020-05-06;Abruzzo;285;11;296;1495;1791;-18;22;915;341;0.0;0.0;3047;43803;31502.0;1314;667.0;6
2036;2020-05-07;Abruzzo;263;12;275;1495;1770;-21;25;954;348;0.0;0.0;3072;45021;32186.0;1218;684.0;7
2037;2020-05-08;Abruzzo;250;10;260;1453;1713;-57;6;1014;351;0.0;0.0;3078;46103;32619.0;1082;433.0;3
2038;2020-05-09;Abruzzo;246;10;256;1420;1676;-37;8;1055;355;0.0;0.0;3086;47190;33013.0;1087;394.0;4
2039;2020-05-10;Abruzzo;233;10;243;1428;1671;-5;17;1073;359;0.0;0.0;3103;48110;33876.0;920;863.0;4
2040;2020-05-11;Abruzzo;231;9;240;1369;1609;-62;4;1132;366;0.0;0.0;3107;48903;34428.0;793;552.0;7
2041;2020-05-12;Abruzzo;222;8;230;1318;1548;-61;8;1197;370;0.0;0.0;3115;50295;35241.0;1392;813.0;4
2042;2020-05-13;Abruzzo;214;7;221;1268;1489;-59;12;1263;375;0.0;0.0;3127;51361;35898.0;1066;657.0;5
2043;2020-05-14;Abruzzo;215;6;221;1261;1482;-7;9;1275;379;0.0;0.0;3136;52860;36844.0;1499;946.0;4
2044;2020-05-15;Abruzzo;205;6;211;1243;1454;-28;12;1313;381;0.0;0.0;3148;54028;37587.0;1168;743.0;2
2045;2020-05-16;Abruzzo;195;7;202;1221;1423;-31;30;1372;383;0.0;0.0;3178;55672;38681.0;1644;1094.0;2
2046;2020-05-17;Abruzzo;193;6;199;1223;1422;-1;8;1379;385;0.0;0.0;3186;57217;39788.0;1545;1107.0;2
2047;2020-05-18;Abruzzo;191;6;197;1216;1413;-9;7;1392;388;0.0;0.0;3193;57897;40345.0;680;557.0;3
2048;2020-05-19;Abruzzo;188;6;194;1195;1389;-24;4;1419;389;0.0;0.0;3197;58945;41162.0;1048;817.0;1
2049;2020-05-20;Abruzzo;185;6;191;1126;1317;-72;8;1499;389;0.0;0.0;3205;61123;42244.0;2178;1082.0;0
2050;2020-05-21;Abruzzo;175;5;180;1092;1272;-45;7;1549;391;0.0;0.0;3212;62161;42768.0;1038;524.0;2
2051;2020-05-22;Abruzzo;157;4;161;1018;1179;-93;8;1647;394;0.0;0.0;3220;63956;43904.0;1795;1136.0;3
2052;2020-05-23;Abruzzo;156;4;160;1008;1168;-11;1;1659;394;0.0;0.0;3221;65290;44680.0;1334;776.0;0
2053;2020-05-24;Abruzzo;149;3;152;940;1092;-76;5;1736;398;0.0;0.0;3226;66486;45516.0;1196;836.0;4
2054;2020-05-25;Abruzzo;149;3;152;894;1046;-46;1;1781;400;0.0;0.0;3227;67468;46146.0;982;630.0;2
2055;2020-05-26;Abruzzo;142;3;145;764;909;-137;3;1921;400;0.0;0.0;3230;68733;46960.0;1265;814.0;0
2056;2020-05-27;Abruzzo;138;3;141;725;866;-43;5;1969;400;0.0;0.0;3235;70473;48112.0;1740;1152.0;0
2057;2020-05-28;Abruzzo;128;3;131;693;824;-42;2;2011;402;0.0;0.0;3237;71788;49084.0;1315;972.0;2
2058;2020-05-29;Abruzzo;122;3;125;645;770;-54;0;2063;404;0.0;0.0;3237;73301;50043.0;1513;959.0;2
2059;2020-05-30;Abruzzo;122;3;125;645;770;0;0;2063;404;0.0;0.0;3237;73301;50043.0;0;0.0;0
2060;2020-05-31;Abruzzo;104;4;108;667;775;5;7;2064;405;0.0;0.0;3244;75652;50050.0;2351;7.0;1
2061;2020-06-01;Abruzzo;113;6;119;625;744;-31;1;2093;408;0.0;0.0;3245;76924;52646.0;1272;2596.0;3
2062;2020-06-02;Abruzzo;113;6;119;624;743;-1;4;2093;413;0.0;0.0;3249;77892;53279.0;968;633.0;5
2063;2020-06-03;Abruzzo;112;3;115;621;736;-7;3;2102;414;0.0;0.0;3252;78356;53555.0;464;276.0;1
2064;2020-06-04;Abruzzo;109;3;112;592;704;-32;3;2136;415;0.0;0.0;3255;79720;54527.0;1364;972.0;1
2065;2020-06-05;Abruzzo;103;4;107;563;670;-34;2;2172;415;0.0;0.0;3257;80972;55295.0;1252;768.0;0
2066;2020-06-06;Abruzzo;96;3;99;554;653;-17;1;2187;418;0.0;0.0;3258;82332;56223.0;1360;928.0;3
2067;2020-06-07;Abruzzo;88;4;92;561;653;0;7;2194;418;0.0;0.0;3265;83020;56702.0;688;479.0;0
2068;2020-06-08;Abruzzo;89;4;93;539;632;-21;0;2215;418;0.0;0.0;3265;83715;57165.0;695;463.0;0
2069;2020-06-09;Abruzzo;91;4;95;472;567;-65;1;2248;451;0.0;0.0;3266;84700;57880.0;985;715.0;33
2070;2020-06-10;Abruzzo;83;5;88;462;550;-17;0;2263;453;0.0;0.0;3266;86082;58766.0;1382;886.0;2
2071;2020-06-11;Abruzzo;81;5;86;453;539;-11;1;2275;453;0.0;0.0;3267;87566;59505.0;1484;739.0;0
2072;2020-06-12;Abruzzo;76;4;80;448;528;-11;4;2290;453;0.0;0.0;3271;88739;60229.0;1173;724.0;0
2073;2020-06-13;Abruzzo;72;4;76;433;509;-19;4;2312;454;0.0;0.0;3275;90340;61177.0;1601;948.0;1
2074;2020-06-14;Abruzzo;71;4;75;436;511;2;4;2312;456;0.0;0.0;3279;91445;61873.0;1105;696.0;2
2075;2020-06-15;Abruzzo;71;3;74;412;486;-25;0;2337;456;0.0;0.0;3279;91700;62048.0;255;175.0;0
2076;2020-06-16;Abruzzo;67;3;70;398;468;-18;1;2355;457;0.0;0.0;3280;92874;62709.0;1174;661.0;1
2077;2020-06-17;Abruzzo;61;2;63;375;438;-30;2;2386;457;0.0;0.0;3281;94391;63630.0;1517;921.0;0
2078;2020-06-18;Abruzzo;58;2;60;374;434;-4;2;2389;458;0.0;0.0;3281;95546;64327.0;1155;697.0;1
2079;2020-06-19;Abruzzo;53;1;54;353;407;-27;1;2414;459;0.0;0.0;3280;96581;64987.0;1035;660.0;1
2080;2020-06-20;Abruzzo;49;3;52;352;404;-3;1;2418;459;0.0;0.0;3281;97625;65606.0;1044;619.0;0
2081;2020-06-21;Abruzzo;50;3;53;350;403;-1;0;2419;459;0.0;0.0;3281;98708;66342.0;1083;736.0;0
2082;2020-06-22;Abruzzo;49;3;52;342;394;-9;1;2428;460;0.0;0.0;3282;98872;66466.0;164;124.0;1
2083;2020-06-23;Abruzzo;46;3;49;342;391;-3;0;2431;460;0.0;0.0;3282;99976;67151.0;1104;685.0;0
2084;2020-06-24;Abruzzo;41;2;43;335;378;-13;1;2444;461;0.0;0.0;3283;100918;67617.0;942;466.0;1
2085;2020-06-25;Abruzzo;32;2;34;337;371;-7;1;2452;461;3113.0;171.0;3284;101814;68098.0;896;481.0;0
2086;2020-06-26;Abruzzo;30;2;32;326;358;-13;1;2466;461;3112.0;173.0;3285;102606;68584.0;792;486.0;0
2087;2020-06-27;Abruzzo;31;2;33;304;337;-21;0;2487;461;3111.0;174.0;3285;103771;69214.0;1165;630.0;0
2088;2020-06-28;Abruzzo;28;2;30;254;284;-53;1;2540;462;3102.0;184.0;3286;104558;69720.0;787;506.0;1
2089;2020-06-29;Abruzzo;28;2;30;252;282;-2;1;2543;462;3102.0;185.0;3287;104822;69874.0;264;154.0;0
2090;2020-06-30;Abruzzo;33;0;33;164;197;-85;0;2626;464;3100.0;187.0;3287;105653;70443.0;831;569.0;2
2091;2020-07-01;Abruzzo;32;0;32;138;170;-27;2;2655;464;3099.0;190.0;3289;106350;70898.0;697;455.0;0
2092;2020-07-02;Abruzzo;28;0;28;132;160;-10;3;2668;464;3102.0;190.0;3292;107535;71520.0;1185;622.0;0
2093;2020-07-03;Abruzzo;27;0;27;129;156;-4;6;2678;464;3104.0;194.0;3298;108363;71976.0;828;456.0;0
2094;2020-07-04;Abruzzo;28;0;28;131;159;3;7;2682;464;3108.0;197.0;3305;109379;72652.0;1016;676.0;0
2095;2020-07-05;Abruzzo;30;0;30;133;163;4;4;2682;464;3107.0;202.0;3309;110052;73142.0;673;490.0;0
2096;2020-07-06;Abruzzo;30;0;30;126;156;-7;0;2689;464;3106.0;203.0;3309;110126;73199.0;74;57.0;0
2097;2020-07-07;Abruzzo;28;0;28;125;153;-3;0;2692;464;3106.0;203.0;3309;110863;73722.0;737;523.0;0
2098;2020-07-08;Abruzzo;27;0;27;118;145;-8;1;2701;464;3104.0;206.0;3310;111752;74235.0;889;513.0;0
2099;2020-07-09;Abruzzo;26;0;26;121;147;2;8;2707;464;3112.0;206.0;3318;112505;74697.0;753;462.0;0
2100;2020-07-10;Abruzzo;26;0;26;122;148;1;3;2709;464;3112.0;209.0;3321;113388;75231.0;883;534.0;0
2101;2020-07-11;Abruzzo;25;0;25;122;147;-1;2;2712;464;3113.0;210.0;3323;114219;75741.0;831;510.0;0
2102;2020-07-12;Abruzzo;22;0;22;128;150;3;5;2713;465;3116.0;212.0;3328;115119;76203.0;900;462.0;1
2103;2020-07-13;Abruzzo;19;0;19;124;143;-7;0;2719;466;3113.0;215.0;3328;115176;76243.0;57;40.0;1
2104;2020-07-14;Abruzzo;19;0;19;102;121;-22;0;2740;467;3113.0;215.0;3328;115444;76420.0;268;177.0;1
2105;2020-07-15;Abruzzo;17;0;17;107;124;3;3;2740;467;3113.0;218.0;3331;116253;76907.0;809;487.0;0
