author,content,date,tags,title,url,website-domain
 Il Giornale,"

Non si fermano le indagini congiunte delle Procure di Savona e di Siracusa sulle mascherine che dalla Cina sarebbero arrivate illegalmente in Italia per iniziativa di quella che vent'anni fa era la terza carica dello Stato: Irene Pivetti, presidente... Articolo completo »   Commenti »
 Guardia di Finanza Irene Pivetti Inchieste-investigazioni-indagini Giustizia Liguria Sicilia Siracusa

",2020-05-1,"['Guardia di Finanza', 'Irene Pivetti', 'Inchieste-investigazioni-indagini', 'Giustizia', 'Liguria', 'Sicilia', 'Siracusa']",Fiamme gialle negli uffici della Pivetti,https://www.ilgiornale.it/news/politica/fiamme-gialle-negli-uffici-pivetti-1859514.html,www.ilgiornale.it
 Arma dei Carabinieri,"

I Carabinieri del Nucleo Operativo Radiomobile di Prato hanno eseguito tre ordinanze di applicazione di misura cautelare nei confronti di tre giovani, uno di Pistoia e gli altri due di Prato, che il 29 febbraio scorso avevano perpetrato una rapina... Articolo completo »   Commenti »
 Toscana Arresti Carabinieri Nucleo Radiomobile Pistoia

",2020-05-1,"['Toscana', 'Arresti', 'Carabinieri', 'Nucleo Radiomobile', 'Pistoia']",Prato - Arrestati dai Carabinieri tre giovani rapinatori,http://www.carabinieri.it/cittadino/informazioni/comunicati-stampa/arrestati-dai-carabinieri-tre-giovani-rapinatori,www.carabinieri.it
 Secolo d'Italia,"

Extracomunitari, senza alcun rispetto delle regole della quarantena per il coronavirus, senza mascherina. Spacciatori, con tutta probabilità, prima riuniti nella piazza in barba ai controlli, poi alle prese con un regolamento dei conti. Una... Articolo completo »   Commenti »
 Toscana Arezzo Risse Immigrazione Video

",2020-05-1,"['Toscana', 'Arezzo', 'Risse', 'Immigrazione', 'Video']","Arezzo, assembramento con rissa tra immigrati spacciatori (video)",https://www.secoloditalia.it/2020/05/arezzo-assembramento-con-rissa-tra-immigrati-spacciatori-video/,www.secoloditalia.it
 Il Giornale,"

Il giudice unico dello Stato della Città del Vaticano ha archiviato il procedimento relativo alla presunta sepoltura nel cimitero Teutonico dei resti di Emanuela Orlandi, la ragazza scomparsa misteriosamente il 22 giugno 1983.Il fascicolo sulla... Articolo completo »   Commenti »
 Emanuela Orlandi Vaticano Inchieste-investigazioni-indagini

",2020-05-1,"['Emanuela Orlandi', 'Vaticano', 'Inchieste-investigazioni-indagini']","Caso Orlandi, il Vaticano archivia l'indagine ?sulla presunta sepoltura",https://www.ilgiornale.it/news/cronache/caso-orlandi-vaticano-archivia-lindagine-sulla-presunta-1859637.html,www.ilgiornale.it
 Il Giornale,"

Clandestino e pluripregiudicato, si è reso protagonista di violenza sessuale nei confronti di due donne in due distinti episodi a poche ore di distanza l'uno dall'altro, scegliendo sempre come luogo privilegiato per mettere in atto i suoi sporchi... Articolo completo »   Commenti »
 Lombardia Milano Violenza Sulle Donne

",2020-05-1,"['Lombardia', 'Milano', 'Violenza Sulle Donne']","Milano, duplice violenza sessuale: preso maniaco seriale nigeriano",https://www.ilgiornale.it/news/milano/milano-duplice-violenza-sessuale-preso-maniaco-seriale-1859648.html,www.ilgiornale.it
 Il Giornale,"

""Via il capo del Dap, il Dipartimento dell'amministrazione penitenziaria. È solo un primo passo. Bonafede non pensi di scaricare le proprie responsabilità: la scarcerazione di migliaia di delinquenti, compresi boss mafiosi, è una sua colpa"". È... Articolo completo »   Commenti »
 Carceri Mafia

",2020-05-1,"['Carceri', 'Mafia']","Scarcerazioni boss, Salvini: ""Dimissioni capo Dap non bastano, via Bonafede""",https://www.ilgiornale.it/news/politica/scarcerazioni-boss-salvini-dimissioni-capo-dap-non-bastano-1859650.html,www.ilgiornale.it
 Il Giornale,"

Era il 22 giugno del 1983 quando Emanuela Orlandi, che all'epoca aveva 15 anni e viveva con la famiglia in Vaticano, scomparve. Quel pomeriggio era andata a lezione di musica e non aveva più fatto ritorno a casa.Le indagini su uno dei casi irrisolti... Articolo completo »   Commenti »
 Inchieste-investigazioni-indagini Emanuela Orlandi Vaticano

",2020-05-1,"['Inchieste-investigazioni-indagini', 'Emanuela Orlandi', 'Vaticano']",Tutte le tappe delle indagini ?sul caso di Emanuela Orlandi,https://www.ilgiornale.it/news/cronache/tutte-tappe-delle-indagini-sul-caso-emanuela-orlandi-1859691.html,www.ilgiornale.it
 Il Giornale,"

Il coronavirus bastava e avanzava, ma ora un nuovo spauracchio vola nell'aria. Ma attenzione, non rappresenta certo un pericolo per l'uomo, la salute e l'economia come il Covid-19. Ciò detto, si tratta comunque di una seria minaccia per l'apicoltura... Articolo completo »   Commenti »
 Toscana Apicoltura

",2020-05-1,"['Toscana', 'Apicoltura']",L'allarme in Toscana: arrivata la vespa killer che stermina le api,https://www.ilgiornale.it/news/cronache/lallarme-toscana-arrivata-vespa-killer-che-stermina-api-1859702.html,www.ilgiornale.it
 La Stampa,"

La diffusione, se non fermata, potrebbe avere effetti devastanti non solo sull'apicoltura ma anche su ecosistema e biodiversità Articolo completo »   Commenti »
 Toscana Apicoltura

",2020-05-1,"['Toscana', 'Apicoltura']",Allarme in Toscana: la vespa venuta dallOriente killer delle api,https://www.lastampa.it/cronaca/2020/05/01/news/allarme-in-toscana-la-vespa-venuta-dall-oriente-killer-delle-api-1.38793666,www.lastampa.it
 Il Sussidiario,"



Terremoto oggi ad Arezzo di magnitudo 2.7 sulla scala Richter. Ingv, ultime scosse: sisma con epicentro a Chitignano, trema la Toscana. Le notizie e gli aggiornamenti Articolo completo »   Commenti »
 Terremoti Toscana Arezzo Istituto Nazionale Di Geofisica E Vulcanologia

",2020-05-1,"['Terremoti', 'Toscana', 'Arezzo', 'Istituto Nazionale Di Geofisica E Vulcanologia']","Terremoto oggi Arezzo M 2.7/ Ingv, ultime scosse: sisma a Chitignano, trema Toscana",https://www.ilsussidiario.net/news/terremoto-oggi-arezzo-m-2-7-ingv-ultime-scosse-sisma-a-chitignano-trema-toscana/2017435/,www.ilsussidiario.net
 Meteo Web,"



jQuery(document).ready(function() {
jQuery('#contMW .slideshow-window, #contMW .gallery').remove();
});
Un terremoto di magnitudo ML 2.7 è stato registrato nella zona a circa 3 km NW da Chitignano (AR). Ecco i dati del rilevamento effettuato... Articolo completo »   Commenti »
 Terremoti Toscana Jquery

",2020-05-1,"['Terremoti', 'Toscana', 'Jquery']",Terremoto in Toscana: scossa avvertita dalla popolazione nellaretino [DATI E MAPPE],http://www.meteoweb.eu/2020/05/terremoto-toscana-dati/1429326/,www.meteoweb.eu
 Il Giornale,"

Dal Boia chi molla a Boia chi non riapre (i bar). Cinquant'anni dopo i Moti per Reggio Calabria capoluogo di Regione, che consegnarono definitivamente il territorio (e la politica) alla 'ndrangheta, la Calabria si ribella allo Stato. Lo fa... Articolo completo »   Commenti »
 Reggio Calabria Calabria Mafia 'Ndrangheta

",2020-05-2,"['Reggio Calabria', 'Calabria', 'Mafia', ""'Ndrangheta""]",Boia chi non riapre (i bar),https://www.ilgiornale.it/news/cronache/boia-chi-non-riapre-i-bar-1859497.html,www.ilgiornale.it
 antidiplomatico,"

Come ogni sabato, sull'AntiDiplomatico prosegue la pubblicazione a puntate del libro di Antonio Di Siena (""Memorandum, una moderna tragedia greca""). Per chi si fosse perso i primi capitoli può leggerli qui.
 
INDICECAPITOLO  I - Exarchia 2008:... Articolo completo »   Commenti »
 Omicidi Toscana Siena

",2020-05-2,"['Omicidi', 'Toscana', 'Siena']",Il MES uccide e i cittadini devono auto-organizzarsi: l'ambulatorio sociale di Ellinko,https://www.lantidiplomatico.it/dettnews-il_mes_uccide_e_i_cittadini_devono_autoorganizzarsi_lambulatorio_sociale_di_ellinko/33477_34661/,www.lantidiplomatico.it
 Il Fatto Quotidiano,"

Il padre Mauro era morto da undici giorni e nessuno le aveva ancora fornito chiarimenti sulla gestione dei pazienti affetti da Covid-19 nella Rsa La Chiocciola, poco fuori dal centro di Firenze. Eppure dalla struttura, il 21 aprile, hanno mandato... Articolo completo »   Commenti »
 Toscana Firenze

",2020-05-2,"['Toscana', 'Firenze']","Coronavirus. Il padre ospite di una Rsa di Firenze muore, ma direzione non risponde alle domande...",https://www.ilfattoquotidiano.it/2020/05/02/coronavirus-il-padre-ospite-di-una-rsa-di-firenze-muore-ma-direzione-non-risponde-alle-domande-della-figlia-hanno-inviato-la-retta/5788599/,www.ilfattoquotidiano.it
 Secolo d'Italia,"



«Il virus anglico, il lessico inglese, ha approfittato della pandemia per infettare ancora un po' la nostra lingua italiana». Lo denuncia Marcella Bertuccelli Papi, che insegna lingua inglese all'Università di Pisa. Ha stilato una sorta di elenco... Articolo completo »   Commenti »
 Toscana Pisa

",2020-05-2,"['Toscana', 'Pisa']",Il coronavirus ha infettato anche la lingua italiana: tutti gli errori e le parole dette in inglese,https://www.secoloditalia.it/2020/05/il-coronavirus-ha-infettato-anche-la-lingua-italiana-tutti-gli-errori-e-le-parole-dette-in-inglese/,www.secoloditalia.it
 Reset Italia,"

Come ogni sabato, sull'AntiDiplomatico prosegue la pubblicazione a puntate del libro di Antonio Di Siena (""Memorandum, una moderna tragedia greca""). Per chi si fosse perso i primi capitoli può leggerli qui.
 
INDICE
CAPITOLO  I - Exarchia 2008:... Articolo completo »   Commenti »
 Omicidi Toscana Siena

",2020-05-2,"['Omicidi', 'Toscana', 'Siena']",Il MES uccide e i cittadini devono auto-organizzarsi: lambulatorio sociale di Ellinko,http://feedproxy.google.com/~r/reset/~3/4rVbZOj8V_g/,feedproxy.google.com
 Arma dei Carabinieri,"

Alle prime ore dell'alba i Carabinieri del Comando Provinciale di Arezzo hanno tratto in arresto, in esecuzione di Ordinanza di Custodia Cautelare emessa dal Giudice per le Indagini Preliminari del Tribunale di Arezzo, su conforme richiesta della... Articolo completo »   Commenti »
 Arresti Carabinieri Toscana Arezzo Custodia Cautelare Giustizia Inchieste-investigazioni-indagini Tribunali

",2020-05-2,"['Arresti', 'Carabinieri', 'Toscana', 'Arezzo', 'Custodia Cautelare', 'Giustizia', 'Inchieste-investigazioni-indagini', 'Tribunali']",Pergine Valdarno (AR) - Arrestato il responsabile del grave attentato commesso il 7 gennaio scorso...,http://www.carabinieri.it/cittadino/informazioni/comunicati-stampa/arrestato-il-responsabile-del-grave-attentato-commesso-il-7-gennaio-scorso-ai-danni-della-stazione-carabinieri-di-pergine-valdarno,www.carabinieri.it
 Telegranducato di Toscana,"



LIVORNO- E' stata chiamata Delfino Algerino l'operazione portata a termine dai CC del Comando Provinciale dei Carabinieri e che ha visto l'arresto di 8 persone per traffico di droga sull'isola d'Elba. Nella mattinata odierna in Portoferraio,... Articolo completo »   Commenti »
 Arresti Droga Toscana Livorno Carabinieri Portoferraio Capoliveri

",2020-05-2,"['Arresti', 'Droga', 'Toscana', 'Livorno', 'Carabinieri', 'Portoferraio', 'Capoliveri']","Delfino Algerino, 8 arresti allElba per droga",https://www.telegranducato.it/2020/05/02/delfino-algerino-8-arresti-allelba-per-droga/,www.telegranducato.it
 Il Secolo XIX,"

La diffusione, se non fermata, potrebbe avere effetti devastanti non solo sull'apicoltura ma anche su ecosistema e biodiversità Articolo completo »   Commenti »
 Toscana Apicoltura

",2020-05-2,"['Toscana', 'Apicoltura']",Allarme in Toscana: la vespa venuta dallOriente killer delle api,https://www.ilsecoloxix.it/italia-mondo/cronaca/2020/05/01/news/allarme-in-toscana-la-vespa-venuta-dall-oriente-killer-delle-api-1.38793667,www.ilsecoloxix.it
 Il Giornale,"



""E il timore diventa realtà"". Il post di ""denuncia"" inizia così e arriva tramite il loro profilo Facebook, dove il movimento delle Sardine ha segnalato la presenza di alcuni gruppi, su Telegram, che il prossimo 4 maggio ""si preparano a riempire le... Articolo completo »   Commenti »
 Facebook

",2020-05-2,['Facebook'],"Virus, Sardine denunciano: ""Su Telegram si organizzano per manifestare, a rischio la salute di...",https://www.ilgiornale.it/news/cronache/virus-sardine-denunciano-su-telegram-si-organizzano-1859773.html,www.ilgiornale.it
 In Terris,"

Un diciottenne è stato arrestato stamani dai carabinieri in esecuzione di una misura di custodia cautelare per l'attentato contro la stazione dell'Arma di Pergine Valdarno, in provincia di Arezzo, nella notte tra il 6 e il 7 gennaio scorsi. Il... Articolo completo »   Commenti »
 Arresti Carabinieri Custodia Cautelare Toscana Arezzo

",2020-05-2,"['Arresti', 'Carabinieri', 'Custodia Cautelare', 'Toscana', 'Arezzo']",Molotov contro la caserma di Pergine Valdarno: arrestato 18enne,https://www.interris.it/primo-piano/molotov-contro-la-caserma-di-pergine-valdarno-arrestato-18enne/,www.interris.it
 Blitz,"

AREZZO - Un diciottenne è stato arrestato questa mattina, 2 maggio, dai carabinieri in esecuzione di una misura di custodia cautelare per l'attentato contro la stazione dell'Arma di Pergine Valdarno, in provincia di Arezzo, nella notte tra il 6 e il... Articolo completo »   Commenti »
 Arresti Carabinieri Toscana Arezzo Custodia Cautelare

",2020-05-2,"['Arresti', 'Carabinieri', 'Toscana', 'Arezzo', 'Custodia Cautelare']","Pergine Valdarno, arrestato 18enne: tirò molotov contro caserma carabinieri",https://www.blitzquotidiano.it/cronaca-italia/pergine-valdarno-tiro-molotov-contro-caserma-3182342/,www.blitzquotidiano.it
 Arma dei Carabinieri,"

A Pisa, nelle trascorsa nottata, i Carabinieri della locale Stazione, nell'ambito di un servizio di controllo del territorio dedicato al contrasto della droga, hanno tratto in arresto un 30enne, per detenzione di stupefacenti ai fini di spaccio.
... Articolo completo »   Commenti »
 Toscana Pisa Arresti Droga Carabinieri Gianfranco Fini

",2020-05-2,"['Toscana', 'Pisa', 'Arresti', 'Droga', 'Carabinieri', 'Gianfranco Fini']",Pisa - arrestato 30enne in possesso di cocaina,http://www.carabinieri.it/cittadino/informazioni/comunicati-stampa/arrestato-30enne-in-possesso-di-cocaina,www.carabinieri.it
 Blitz,"



FIRENZE - La Polizia Stradale di Firenze ha bloccato un uomo di 75 anni, originario di Palermo, che arrivato alla fine dell'A11, prima di entrare in città, aveva invertito la marcia e stava percorrendo la carreggiata contromano in direzione... Articolo completo »   Commenti »
 Toscana Firenze Polizia Stradale Polizia Sicilia Palermo

",2020-05-2,"['Toscana', 'Firenze', 'Polizia Stradale', 'Polizia', 'Sicilia', 'Palermo']","Firenze, percorre A11 contromano: 75enne fermato dalla Polstrada",https://www.blitzquotidiano.it/cronaca-italia/firenze-percorre-a11-contromano-3182375/,www.blitzquotidiano.it
 Il Giornale,"



Il numero dei 'nuovi poveri' è raddoppiato rispetto al periodo antecedente l'emergenza sanitaria. È l'allarme lanciato dalla Caritas che, attraverso un'indagine condotta in collaborazione con Cei (Conferenza episcopale italiana), ha cercato di... Articolo completo »   Commenti »
 Caritas Inchieste-investigazioni-indagini Conferenza Episcopale Italiana

",2020-05-2,"['Caritas', 'Inchieste-investigazioni-indagini', 'Conferenza Episcopale Italiana']","Coronavirus, l'allarme della Caritas: ""Raddoppiato numero di poveri""",https://www.ilgiornale.it/news/cronache/coronavirus-lallarme-caritas-raddoppiato-numero-poveri-1859842.html,www.ilgiornale.it
 Telegranducato di Toscana,"



PIOMBINO - Pesce scaduto destinato alle nostre tavole. E' stato sequestrato  dagli uomini dell'ufficio circondariale marittimo di Piombino  nell'ambito dei controlli sulla filiera della pesca . L'operazione mirata è stata fatta  presso un importante... Articolo completo »   Commenti »
 Toscana Piombino

",2020-05-2,"['Toscana', 'Piombino']","Pesce scaduto, sequestro a Piombino",https://www.telegranducato.it/2020/05/02/pesce-scaduto-sequestro-a-piombino/,www.telegranducato.it
 La Gazzetta dello Sport,"



Silverstone: ""Non date per scontato il GP""Parla il responsabile del circuito inglese: ""Non possiamo stressare polizia od ospedali. Altrimenti non si farà"" Articolo completo »   Commenti »
 GP Di Gran Bretagna Polizia

",2020-05-2,"['GP Di Gran Bretagna', 'Polizia']",Silverstone: Non date per scontato il GP,https://www.gazzetta.it/Auto/02-05-2020/titolo-seo-compilare-obbligatoriamente-titolo-seo-compilare-obbligatoriamente-370655861952.shtml,www.gazzetta.it
 Il Giornale,"

Con trentacinque coltellate, 10 anni fa fu trovata morta nel bosco di Ripe di Civitella, Melania Rea, un omicidio che scosse l'Italia intera e di cui fu accusato il marito Salvatore Parolisi, che fu poi condannato in primo grado all'ergastolo e in... Articolo completo »   Commenti »
 Omicidi Melania Rea Salvatore Parolisi Ergastolo

",2020-05-3,"['Omicidi', 'Melania Rea', 'Salvatore Parolisi', 'Ergastolo']","Omicidio Melania Rea, Parolisi vicino alla libertà. La rabbia della famiglia",https://www.ilgiornale.it/news/cronache/omicidio-melania-rea-parolisi-libero-buona-condotta-rabbia-1859893.html,www.ilgiornale.it
 Torresette,"

I carabinieri della Tenenza di Ercolano hanno denunciato un 17enne di Massa di Somma per resistenza a pubblico ufficiale. 
A bordo di un quad non ha rispettato l'alt intimato dai militari ed è stato inseguito per centinaia di metri tra le strade... Articolo completo »   Commenti »
 Campania Ercolano Carabinieri Toscana

",2020-05-3,"['Campania', 'Ercolano', 'Carabinieri', 'Toscana']","Ercolano - A bordo di un quad non si ferma all'alt, denunciato",http://www.torresette.news/comuni-vesuviani-altri-comuni/2020/05/03/ercolano-a-bordo-di-un-quad-non-si-ferma-all-alt-denunciato,www.torresette.news
 Il Giornale,"

Sconcertante quanto emerso grazie all'attività investigativa della procura della Repubblica di Vercelli, che in questi giorni sta indagando su quanto accaduto nella casa di riposo di piazza Mazzini, dove da marzo si è registrato un elevato numero di... Articolo completo »   Commenti »
 Piemonte Vercelli

",2020-05-3,"['Piemonte', 'Vercelli']","""Non c'è posto per gli anziani"" Muoiono col Covid in 7 giorni",https://www.ilgiornale.it/news/cronache/vercelli-ospedale-respinge-anziani-gravi-che-muoiono-covid-1860044.html,www.ilgiornale.it
 Blitz,"

SIENA - E' morto oggi, nel reparto Covid del policlinico delle Scotte a Siena, Stefano Montomoli, 69 anni, giornalista pubblicista che non ce l'ha fatta contro il coronavirus nonostante l'impegno di tutta la struttura.
Giorno dopo giorno le sue... Articolo completo »   Commenti »
 Giornalismo Giornalisti Toscana Siena

",2020-05-3,"['Giornalismo', 'Giornalisti', 'Toscana', 'Siena']","Stefano Montomoli è morto di coronavirus, era un giornalista sportivo di Siena",https://www.blitzquotidiano.it/sport/stefano-montomoli-morto-coronavirus-3182723/,www.blitzquotidiano.it
 Il Giornale,"

Vittorio Brumotti è finito nuovamente nel mirino degli haters. L'inviato di Striscia la notizia, da sempre in prima linea nella lotta allo spaccio, è stato duramente attaccato su Twitter. Dopo gli ultimi assalti violenti da spacciatori e pusher che... Articolo completo »   Commenti »
 Striscia la Notizia Droga Twitter

",2020-05-3,"['Striscia la Notizia', 'Droga', 'Twitter']","L'attacco choc a Brumotti: ""Buttatelo in mare con le pietre ai piedi""",https://www.ilgiornale.it/news/spettacoli/vittorio-brumotti-buttatelo-mare-pietre-ai-piedi-brutale-1860120.html,www.ilgiornale.it
 Il Giornale,"

Una notizia che ha dell'incredibile, quella che arriva da Roma, dove un uomo è stato dato alle fiamme sul balcone di casa ma solo dopo che, a detta della compagna ora indagata, era già deceduto.Sono stati i fumi del piccolo incendio alimentato sul... Articolo completo »   Commenti »
 Lazio Roma Incendi

",2020-05-4,"['Lazio', 'Roma', 'Incendi']","Nuovo orrore in via Fani: il marito morto in casa, lei lo brucia in balcone",https://www.ilgiornale.it/news/roma/roma-d-fiamme-corpo-compagno-sul-balcone-fermata-donna-1860256.html,www.ilgiornale.it
 Il Fatto Quotidiano,"

C'è un nuovo insetto killer tra gli imenotteri. Nelle ultime ore sono stati pubblicati decine di articoli online riguardanti la vespa velutina che in diverse regioni del centro-nord Italia sta uccidendo con sistematicità le api. In Toscana,... Articolo completo »   Commenti »
 Omicidi Toscana Piemonte

",2020-05-4,"['Omicidi', 'Toscana', 'Piemonte']","Vespa killer arrivata anche in Italia: in volo raggiunge la velocità anche di 40 chilometri orari,...",https://www.ilfattoquotidiano.it/2020/05/04/vespa-killer-arrivata-anche-in-italia-in-volo-raggiunge-la-velocita-anche-di-40-chilometri-orari-uccide-decine-di-migliaia-di-api-e-puo-ferire-luomo-in-modo-anche-grave/5790854/,www.ilfattoquotidiano.it
 Il Giornale,"

Momentaneamente lontana dalle scene televisive, Taylor Mega non ha mai allentato la sua presenza sui social network. Ha uno stuolo di seguaci in perpetua ammirazione, che lei ricompensa con foto ammiccanti e con spaccati della sua vita quotidiana.... Articolo completo »   Commenti »
 Droga

",2020-05-4,['Droga'],"""A 15 anni vittima di violenza, ho iniziato a farmi di eroina"": il racconto choc di Taylor Mega",https://www.ilgiornale.it/news/spettacoli/15-anni-vittima-violenza-ho-iniziato-farmi-eroina-racconto-1860289.html,www.ilgiornale.it
 Il Fatto Quotidiano,"

La prima vittima da Covid-19 residente nella città di Siena è la persona che più di ogni altra ha saputo raccontare la passione per la Robur Siena, la squadra di calcio locale. È morto domenica 3 maggio, a 69 anni, Stefano Montomoli, voce storica... Articolo completo »   Commenti »
 Giornalismo Giornalisti Toscana Siena

",2020-05-4,"['Giornalismo', 'Giornalisti', 'Toscana', 'Siena']","Coronavirus, addio al giornalista sportivo Stefano Montomoli: è stato la storica voce radiofonica...",https://www.ilfattoquotidiano.it/2020/05/04/coronavirus-addio-al-giornalista-sportivo-stefano-montomoli-e-stato-la-storica-voce-radiofonica-del-calcio-a-siena/5790930/,www.ilfattoquotidiano.it
 ercolanochannel,"

E' successo ad Ercolano, tra Corso Resina e Vico Ascione, dove un 17enne di Massa di Somma, a bordo del suo quad, non si è fermato all'alt imposto dai Carabinieri della locale Tenenza.
Dopo un breve inseguimento tra le strade cittadine il giovane... Articolo completo »   Commenti »
 Carabinieri Campania Ercolano Toscana

",2020-05-4,"['Carabinieri', 'Campania', 'Ercolano', 'Toscana']",17enne denunciato perché non si è fermato allalt dei Carabinieri,http://ercolanochannel.it/n-17enne-denunciato-perche-non-si-e-fermato-allalt-dei-carabinieri/,ercolanochannel.it
 Il Giornale,"

Continuano le inchieste di Vittorio Brumotti nei luoghi dello spaccio italiano e nel suo ultimo reportage sul territorio ha documentato la situazione nell'hinterland milanese. Per Striscia la notizia, l'inviato in bicicletta è tornto a Cinisello... Articolo completo »   Commenti »
 Droga Inchieste-investigazioni-indagini Striscia la Notizia Lombardia Cinisello Balsamo

",2020-05-4,"['Droga', 'Inchieste-investigazioni-indagini', 'Striscia la Notizia', 'Lombardia', 'Cinisello Balsamo']","""Ti mangio il cuore infame..."" Furia dei pusher su Brumotti",https://www.ilgiornale.it/news/spettacoli/brumotti-sventra-fortino-droga-minacce-morte-linviato-ti-1860317.html,www.ilgiornale.it
 Il Giornale,"



Massimo Giletti è nel mirino. Il giornalista di La7, conduttore della trasmissione domenicale Non è l'Arena, nella puntata andata in onda ieri è tornato a parlare della scarcerazione di alcuni pericolosi boss mafiosi per effetto dei provvedimenti in... Articolo completo »   Commenti »
 Massimo Giletti Giornalismo Giornalisti La7 Mafia

",2020-05-4,"['Massimo Giletti', 'Giornalismo', 'Giornalisti', 'La7', 'Mafia']","Non è l'Arena, insulti e attacchi a Giletti",https://www.ilgiornale.it/news/cronache/non-larena-meloni-e-salvini-si-schierano-fianco-giletti-1860353.html,www.ilgiornale.it
 Il Giornale,"



La Regione Lazio paga il soggiorno in bed and breakfast a cinque detenuti in semilibertà, nell'ottica di prevenire la diffusione del Coronavirus in carcere. La ""determinazione"" (orrendo termine burocratese in uso in quei palazzi) del 18 marzo scorso... Articolo completo »   Commenti »
 Lazio Carceri

",2020-05-5,"['Lazio', 'Carceri']",Detenuti fuori per virus. Il Lazio di Zingaretti offre i soggiorni in hotel,https://www.ilgiornale.it/news/politica/detenuti-fuori-virus-lazio-zingaretti-offre-i-soggiorni-1860413.html,www.ilgiornale.it
 Cronachedi,"

PISA - Tre corrieri della droga arrestati, altre 13 persone denunciate e 4 chili di cocaina sequestrati. E' il bilancio di un'operazione contro il traffico internazionale di sostanze stupefacenti, denominata 'Mamacita', condotta dagli investigatori... Articolo completo »   Commenti »
 Toscana Pisa Droga Arresti Inchieste-investigazioni-indagini

",2020-05-5,"['Toscana', 'Pisa', 'Droga', 'Arresti', 'Inchieste-investigazioni-indagini']","Pisa, cocaina dal Sud America allItalia: arrestati 3 corrieri",https://cronachedi.it/2020/05/05/pisa-cocaina-dal-sud-america-allitalia-arrestati-3-corrieri/,cronachedi.it
 Vvox,"



Indifferenziata urbana, plastica e scarti tessili provenienti da Campania, Toscana e altre regioni del Nord Articolo completo »   Commenti »
 Veneto Arresti Campania Toscana

",2020-05-5,"['Veneto', 'Arresti', 'Campania', 'Toscana']",Rifiuti illeciti stoccati in capannoni abbandonati in Veneto: 9 arresti,https://www.vvox.it/2020/05/05/rifiuti-illeciti-veneto-arresti-campania-toscana-nord-italia/,www.vvox.it
 Fanpage,"

Il dramma si è consumato nella mattinata di oggi in località Montenero, un quartiere collinare del comune di Livorno. La vittima del terribile incidente sul lavoro è morta schiacciata dal camion con cui stava lavorando insieme ad un collega. Il... Articolo completo »   Commenti »
 Toscana Livorno Lavoro

",2020-05-5,"['Toscana', 'Livorno', 'Lavoro']","Livorno, dramma su lavoro: operaio di 29 anni morto schiacciato dal camion",https://www.fanpage.it/attualita/livorno-dramma-su-lavoro-operaio-di-29-anni-morto-schiacciato-dal-camion/,www.fanpage.it
 Tgcom24,"



Fase 2, Firenze riapre Articolo completo »   Commenti »
 Toscana Firenze

",2020-05-5,"['Toscana', 'Firenze']","Fase 2, Firenze riapre",https://www.tgcom24.mediaset.it/2020/video/fase-2-firenze-riapre_17942699.shtml,www.tgcom24.mediaset.it
 Fanpage,"



Un Tir ha improvvisamente preso fuoco rimanendo bloccato lungo la carreggiata. L'incendio ha costretto la polizia stradale a chiudere l'intero tratto in carreggiata verso sud per tutta la durata dei soccorsi. Come informa autostrade per l'Italia,... Articolo completo »   Commenti »
 Toscana Firenze Incendi Polizia Stradale Polizia

",2020-05-5,"['Toscana', 'Firenze', 'Incendi', 'Polizia Stradale', 'Polizia']","Paura in A1, tir in fiamme in galleria: autostrada bloccata a Firenze e traffico in tilt",https://www.fanpage.it/attualita/paura-in-a1-tir-in-fiamme-in-galleria-autostrada-bloccata-a-firenze-e-traffico-in-tilt/,www.fanpage.it
 La Gazzetta del Mezzogiorno,"

AREZZO, 5 MAG - La procura di Arezzo ha aperto un'inchiesta sulle morti di anziani colpiti dal Coronavirus nelle Rsa di Montevarchi e di Bucine: 26 in tutto le vittime di cui 15 a Montevarchi. Le ipotesi di reato vanno dall'omicidio colposo plurimo... Articolo completo »   Commenti »
 Inchieste-investigazioni-indagini Giustizia Toscana Arezzo Montevarchi Bucine Omicidi

",2020-05-5,"['Inchieste-investigazioni-indagini', 'Giustizia', 'Toscana', 'Arezzo', 'Montevarchi', 'Bucine', 'Omicidi']",Inchiesta procura Arezzo su morti in Rsa,https://www.lagazzettadelmezzogiorno.it/news/italia/1223909/inchiesta-procura-arezzo-su-morti-in-rsa.html,www.lagazzettadelmezzogiorno.it
 Tgcom24,"

Le ipotesi di lavoro dello studio - In particolare lo studio prende in esame le sette regioni più colpite dalla pandemia (Piemonte, Liguria, Lombardia, Veneto, Emilia Romagna, Marche e Toscana) e ipotizza tre scenari a otto settimane: mobilità... Articolo completo »   Commenti »
 Piemonte Liguria Lombardia Veneto Emilia-Romagna Toscana

",2020-05-5,"['Piemonte', 'Liguria', 'Lombardia', 'Veneto', 'Emilia-Romagna', 'Toscana']","Fase 2, studio Gb: l'Italia rischia 23mila morti in più per coronavirus",https://www.tgcom24.mediaset.it/cronaca/fase-2-studio-gb-litalia-rischia-23mila-morti-in-pi-per-coronavirus_17951418-202002a.shtml,www.tgcom24.mediaset.it
